player_id,level,is_completed,prize
redundant-bottle116,Level 27,False,Rare Prize
stupendous-afterthought796,Level 1,False,Rare Prize
wary-building641,Level 27,False,Rare Prize
aberrant-credit633,Level 23,True,Common Prize
tall-cup442,Level 21,True,Rare Prize
vivacious-deer925,Level 20,True,Rare Prize
quixotic-cart363,Level 3,False,Common Prize
fierce-advice731,Level 6,False,Common Prize
vivacious-cup539,Level 24,False,Rare Prize
volatile-bead344,Level 23,True,Common Prize
hollow-deer227,Level 30,True,Legendary Prize
past-coat945,Level 27,False,Rare Prize
glorious-bead746,Level 26,False,Rare Prize
responsible-ball650,Level 15,True,Common Prize
vivacious-cup539,Level 16,False,Common Prize
fierce-coat272,Level 15,True,Common Prize
wary-attack73,Level 11,False,Common Prize
fierce-channel356,Level 23,True,Common Prize
sudden-bead438,Level 2,False,Common Prize
shocking-chess994,Level 16,True,Common Prize
sore-art510,Level 12,False,Rare Prize
redundant-credit74,Level 4,True,Common Prize
wistful-bait463,Level 5,False,Common Prize
well-off-afterthought469,Level 1,True,Rare Prize
zealous-channel118,Level 24,True,Rare Prize
volatile-bead344,Level 15,True,Common Prize
vivacious-cattle71,Level 12,True,Rare Prize
responsible-dinner444,Level 12,False,Rare Prize
tall-bead458,Level 18,False,Common Prize
hollow-current204,Level 17,False,Common Prize
vivacious-cup539,Level 5,False,Common Prize
volatile-dirt33,Level 4,True,Common Prize
sudden-bead438,Level 17,True,Common Prize
zealous-direction22,Level 26,False,Rare Prize
aberrant-deer94,Level 13,True,Rare Prize
bent-credit188,Level 1,True,Rare Prize
sudden-cattle817,Level 20,False,Rare Prize
redundant-ball989,Level 28,False,Common Prize
wretched-direction504,Level 17,False,Common Prize
hollow-afterthought131,Level 24,False,Rare Prize
plastic-damage514,Level 7,False,Rare Prize
glorious-dirt898,Level 8,False,Common Prize
hollow-bait769,Level 30,True,Legendary Prize
vivacious-deer962,Level 12,True,Rare Prize
shocking-dirt958,Level 5,True,Common Prize
glorious-dust939,Level 23,True,Common Prize
wonderful-direction158,Level 3,False,Common Prize
redundant-cast954,Level 9,False,Rare Prize
incandescent-attack565,Level 7,True,Rare Prize
past-damage236,Level 13,False,Rare Prize
stupendous-ball306,Level 1,False,Rare Prize
glorious-building422,Level 25,False,Rare Prize
hollow-discussion316,Level 30,True,Legendary Prize
salty-camera996,Level 25,False,Rare Prize
redundant-direction341,Level 5,True,Common Prize
salty-camera996,Level 30,False,Legendary Prize
redundant-crook375,Level 23,True,Common Prize
wretched-direction504,Level 5,True,Common Prize
hollow-attack603,Level 15,True,Common Prize
sudden-cattle817,Level 23,True,Common Prize
salty-bottle251,Level 18,False,Common Prize
glib-cart503,Level 18,True,Common Prize
curious-advice25,Level 18,False,Common Prize
vivacious-attack680,Level 7,True,Rare Prize
stupendous-education796,Level 28,False,Common Prize
quixotic-canvas507,Level 17,True,Common Prize
witty-apparatus559,Level 3,True,Common Prize
aberrant-credit283,Level 30,False,Legendary Prize
salty-bottle251,Level 27,True,Rare Prize
shocking-dirt958,Level 23,True,Common Prize
wary-building641,Level 30,False,Legendary Prize
past-bottle13,Level 22,False,Rare Prize
past-bottle13,Level 24,False,Rare Prize
sudden-cattle817,Level 11,False,Common Prize
well-off-cast200,Level 15,True,Common Prize
responsible-advice940,Level 5,False,Common Prize
sudden-building244,Level 28,False,Common Prize
responsible-development185,Level 2,True,Common Prize
wary-air779,Level 10,True,Common Prize
incandescent-direction272,Level 13,True,Rare Prize
past-damage236,Level 14,True,Rare Prize
wary-current77,Level 24,False,Rare Prize
incandescent-cast378,Level 8,False,Common Prize
fierce-deer869,Level 15,False,Common Prize
redundant-ball989,Level 24,False,Rare Prize
bent-afterthought36,Level 26,False,Rare Prize
redundant-credit74,Level 12,True,Rare Prize
sore-carriage679,Level 10,False,Common Prize
quixotic-cheese223,Level 17,True,Common Prize
glorious-dirt898,Level 25,False,Rare Prize
hollow-afterthought131,Level 20,True,Rare Prize
sudden-canvas472,Level 9,False,Rare Prize
redundant-direction341,Level 30,False,Legendary Prize
bent-credit188,Level 18,False,Common Prize
aberrant-current175,Level 1,True,Rare Prize
hollow-deer227,Level 27,False,Rare Prize
curious-advice25,Level 5,False,Common Prize
stupendous-afterthought796,Level 9,False,Rare Prize
sudden-dirt342,Level 8,True,Common Prize
glib-cart503,Level 20,True,Rare Prize
well-off-cast200,Level 11,False,Common Prize
aberrant-carriage344,Level 2,False,Common Prize
quixotic-cast184,Level 16,True,Common Prize
wonderful-bait44,Level 30,False,Legendary Prize
vivacious-cattle71,Level 24,True,Rare Prize
hollow-afterthought131,Level 7,True,Rare Prize
volatile-bead344,Level 9,False,Rare Prize
bent-bead896,Level 13,False,Rare Prize
stupendous-ball306,Level 12,False,Rare Prize
aberrant-credit633,Level 6,False,Common Prize
vivacious-deer925,Level 13,True,Rare Prize
wistful-advice169,Level 10,False,Common Prize
zealous-answer832,Level 2,False,Common Prize
sudden-cattle817,Level 7,True,Rare Prize
wistful-credit36,Level 5,False,Common Prize
sore-camera90,Level 29,False,Rare Prize
wary-credit390,Level 21,True,Rare Prize
glorious-dirt898,Level 14,True,Rare Prize
aberrant-canvas533,Level 28,False,Common Prize
quixotic-current580,Level 16,True,Common Prize
volatile-building910,Level 19,True,Legendary Prize
quixotic-cast184,Level 17,False,Common Prize
wary-cattle953,Level 22,False,Rare Prize
volatile-bead344,Level 6,True,Common Prize
hollow-afterthought131,Level 4,False,Common Prize
volatile-discussion917,Level 29,False,Rare Prize
hollow-craft478,Level 27,False,Rare Prize
incandescent-canvas721,Level 2,True,Common Prize
aberrant-carriage344,Level 9,False,Rare Prize
wistful-apparatus615,Level 23,False,Common Prize
hollow-canvas378,Level 6,False,Common Prize
fierce-advice731,Level 1,True,Rare Prize
plastic-answer911,Level 9,True,Rare Prize
redundant-ball989,Level 28,False,Common Prize
stupendous-canvas458,Level 13,False,Rare Prize
hollow-afterthought131,Level 15,True,Common Prize
incandescent-air398,Level 23,False,Common Prize
vivacious-deer962,Level 20,False,Rare Prize
aberrant-credit633,Level 12,True,Rare Prize
stupendous-afterthought796,Level 7,False,Rare Prize
glorious-cheese21,Level 22,True,Rare Prize
glorious-dirt898,Level 14,False,Rare Prize
incandescent-account865,Level 30,True,Legendary Prize
salty-cable494,Level 8,False,Common Prize
wary-current77,Level 18,True,Common Prize
tense-current749,Level 7,True,Rare Prize
wary-credit390,Level 23,True,Common Prize
hollow-bottle150,Level 1,True,Rare Prize
volatile-bead344,Level 17,True,Common Prize
hollow-deer227,Level 13,True,Rare Prize
glorious-coat266,Level 24,False,Rare Prize
well-off-cast200,Level 19,True,Legendary Prize
wretched-cart637,Level 9,True,Rare Prize
sudden-canvas472,Level 15,True,Common Prize
past-bottle13,Level 10,False,Common Prize
responsible-development185,Level 22,False,Rare Prize
zealous-cabbage77,Level 2,True,Common Prize
quixotic-cart363,Level 5,False,Common Prize
redundant-crook375,Level 24,False,Rare Prize
sudden-canvas472,Level 11,False,Common Prize
wistful-credit36,Level 28,True,Common Prize
bent-calculator500,Level 15,False,Common Prize
volatile-building910,Level 26,True,Rare Prize
redundant-bead6,Level 1,False,Rare Prize
tall-bead458,Level 29,True,Rare Prize
incandescent-cast378,Level 4,False,Common Prize
sore-camera90,Level 20,True,Rare Prize
wretched-cart637,Level 29,False,Rare Prize
aberrant-canvas533,Level 26,False,Rare Prize
salty-camera996,Level 1,False,Rare Prize
responsible-development185,Level 27,False,Rare Prize
wary-credit390,Level 10,False,Common Prize
bent-calculator500,Level 6,True,Common Prize
vivacious-deer925,Level 28,False,Common Prize
wistful-development755,Level 22,False,Rare Prize
wary-current657,Level 30,True,Legendary Prize
responsible-advice44,Level 19,False,Legendary Prize
tall-cup442,Level 7,False,Rare Prize
glorious-education687,Level 13,True,Rare Prize
plastic-damage514,Level 12,True,Rare Prize
wistful-animal921,Level 30,True,Legendary Prize
stupendous-education369,Level 2,True,Common Prize
past-coat945,Level 1,False,Rare Prize
vivacious-advice329,Level 19,False,Legendary Prize
quixotic-cheese223,Level 12,False,Rare Prize
sore-art510,Level 5,True,Common Prize
glib-cart503,Level 18,False,Common Prize
tall-calculator104,Level 25,True,Rare Prize
glorious-cheese21,Level 11,False,Common Prize
salty-cricket638,Level 18,True,Common Prize
stupendous-afterthought796,Level 26,True,Rare Prize
hollow-development818,Level 11,False,Common Prize
vivacious-apparatus43,Level 18,True,Common Prize
quixotic-cast184,Level 24,True,Rare Prize
glib-ball394,Level 19,False,Legendary Prize
zealous-cabbage77,Level 17,False,Common Prize
wistful-animal921,Level 5,True,Common Prize
salty-canvas940,Level 26,False,Rare Prize
wary-direction54,Level 10,True,Common Prize
witty-bottle148,Level 26,False,Rare Prize
incandescent-cast378,Level 27,False,Rare Prize
responsible-development200,Level 16,False,Common Prize
glib-air1,Level 23,True,Common Prize
vivacious-advice329,Level 27,True,Rare Prize
salty-cable494,Level 3,True,Common Prize
aberrant-credit633,Level 6,True,Common Prize
sudden-education415,Level 17,True,Common Prize
volatile-discussion917,Level 25,True,Rare Prize
shocking-cabbage542,Level 23,True,Common Prize
hollow-discussion316,Level 26,True,Rare Prize
incandescent-direction272,Level 7,True,Rare Prize
fierce-advice731,Level 16,True,Common Prize
vivacious-air780,Level 28,False,Common Prize
plastic-deer792,Level 21,True,Rare Prize
responsible-development200,Level 7,False,Rare Prize
vivacious-apparatus43,Level 9,False,Rare Prize
aberrant-credit633,Level 24,True,Rare Prize
plastic-damage514,Level 9,True,Rare Prize
sudden-dirt300,Level 12,True,Rare Prize
wistful-celery380,Level 16,False,Common Prize
incandescent-cast378,Level 15,False,Common Prize
salty-cricket638,Level 15,False,Common Prize
incandescent-direction272,Level 11,True,Common Prize
aberrant-credit283,Level 30,False,Legendary Prize
aberrant-credit633,Level 30,False,Legendary Prize
tall-cup865,Level 30,False,Legendary Prize
hollow-attack603,Level 19,True,Legendary Prize
aberrant-current175,Level 10,True,Common Prize
tall-bead458,Level 14,False,Rare Prize
sore-camera90,Level 25,True,Rare Prize
quixotic-cheese223,Level 18,True,Common Prize
well-off-camera620,Level 26,False,Rare Prize
stupendous-education796,Level 26,True,Rare Prize
quixotic-cheese223,Level 10,True,Common Prize
witty-apparatus559,Level 3,True,Common Prize
responsible-ball650,Level 28,False,Common Prize
shocking-cast106,Level 11,False,Common Prize
zealous-channel118,Level 14,False,Rare Prize
wistful-celery592,Level 2,False,Common Prize
hollow-development818,Level 11,False,Common Prize
tall-calculator104,Level 23,False,Common Prize
quixotic-deer985,Level 19,True,Legendary Prize
quixotic-cast184,Level 19,False,Legendary Prize
responsible-advice940,Level 28,True,Common Prize
stupendous-dust197,Level 23,True,Common Prize
tense-current749,Level 8,True,Common Prize
hollow-air854,Level 21,False,Rare Prize
redundant-bead6,Level 1,False,Rare Prize
responsible-advice44,Level 21,False,Rare Prize
sore-answer311,Level 19,False,Legendary Prize
zealous-direction22,Level 23,True,Common Prize
tall-calculator104,Level 2,False,Common Prize
glorious-dust939,Level 6,True,Common Prize
stupendous-cheese652,Level 6,False,Common Prize
bent-calculator500,Level 4,False,Common Prize
glib-cart729,Level 12,True,Rare Prize
vivacious-cup539,Level 12,False,Rare Prize
aberrant-cattle337,Level 7,False,Rare Prize
shocking-development368,Level 9,True,Rare Prize
glorious-coat266,Level 5,True,Common Prize
aberrant-carriage344,Level 23,False,Common Prize
volatile-discussion917,Level 30,True,Legendary Prize
wary-art863,Level 8,False,Common Prize
fierce-channel356,Level 12,False,Rare Prize
vivacious-cup539,Level 12,False,Rare Prize
redundant-ball989,Level 13,False,Rare Prize
aberrant-credit633,Level 29,True,Rare Prize
shocking-dirt958,Level 5,False,Common Prize
tense-current749,Level 28,True,Common Prize
plastic-afterthought250,Level 4,False,Common Prize
salty-cricket638,Level 3,False,Common Prize
salty-bottle251,Level 19,True,Legendary Prize
plastic-dinner508,Level 3,True,Common Prize
bent-credit123,Level 5,True,Common Prize
witty-apparatus559,Level 17,False,Common Prize
past-damage236,Level 13,False,Rare Prize
wary-current77,Level 7,False,Rare Prize
glib-air1,Level 2,True,Common Prize
hollow-discussion316,Level 20,False,Rare Prize
vivacious-deer962,Level 27,True,Rare Prize
redundant-cast954,Level 26,True,Rare Prize
fierce-channel356,Level 22,True,Rare Prize
vivacious-cup539,Level 9,True,Rare Prize
well-off-camera620,Level 26,False,Rare Prize
hollow-deer227,Level 18,False,Common Prize
wistful-bait924,Level 1,False,Rare Prize
wistful-canvas589,Level 13,False,Rare Prize
wistful-advice169,Level 19,True,Legendary Prize
zealous-answer832,Level 20,False,Rare Prize
tense-current749,Level 12,False,Rare Prize
past-chess681,Level 21,True,Rare Prize
glorious-dinner437,Level 17,False,Common Prize
hollow-chess205,Level 14,True,Rare Prize
vivacious-bait536,Level 8,False,Common Prize
wistful-animal921,Level 15,True,Common Prize
salty-cricket638,Level 29,False,Rare Prize
bent-credit188,Level 4,True,Common Prize
aberrant-credit283,Level 29,True,Rare Prize
aberrant-current175,Level 24,False,Rare Prize
vivacious-apparatus43,Level 30,False,Legendary Prize
stupendous-cheese652,Level 16,True,Common Prize
tense-current749,Level 3,False,Common Prize
plastic-dime484,Level 26,False,Rare Prize
well-off-camera620,Level 9,False,Rare Prize
hollow-bottle150,Level 14,False,Rare Prize
wary-current657,Level 4,False,Common Prize
sudden-dirt300,Level 13,True,Rare Prize
redundant-cast954,Level 22,True,Rare Prize
glib-cart503,Level 20,True,Rare Prize
incandescent-attack565,Level 4,True,Common Prize
vivacious-deer962,Level 18,True,Common Prize
witty-apparatus559,Level 24,True,Rare Prize
sudden-building244,Level 4,True,Common Prize
sudden-education415,Level 4,False,Common Prize
witty-apparatus620,Level 28,False,Common Prize
sore-carriage679,Level 20,False,Rare Prize
glorious-coat266,Level 6,False,Common Prize
well-off-cast200,Level 30,True,Legendary Prize
zealous-answer832,Level 7,True,Rare Prize
salty-cast115,Level 23,True,Common Prize
wary-attack73,Level 13,True,Rare Prize
wary-art863,Level 27,False,Rare Prize
glorious-dirt898,Level 23,False,Common Prize
vivacious-cup539,Level 10,True,Common Prize
volatile-dirt33,Level 28,False,Common Prize
fierce-channel356,Level 26,False,Rare Prize
wary-credit390,Level 29,False,Rare Prize
hollow-air854,Level 29,False,Rare Prize
responsible-carriage673,Level 19,False,Legendary Prize
vivacious-apparatus43,Level 6,False,Common Prize
zealous-channel118,Level 29,True,Rare Prize
fierce-deer869,Level 29,True,Rare Prize
plastic-dinner508,Level 25,True,Rare Prize
sudden-channel656,Level 15,True,Common Prize
vivacious-advice329,Level 9,False,Rare Prize
glorious-dust939,Level 27,False,Rare Prize
sudden-canvas472,Level 3,True,Common Prize
glib-direction906,Level 18,False,Common Prize
glorious-dust939,Level 11,True,Common Prize
aberrant-deer94,Level 5,False,Common Prize
incandescent-account865,Level 22,False,Rare Prize
sore-answer311,Level 2,False,Common Prize
salty-camera996,Level 1,False,Rare Prize
responsible-advice940,Level 8,False,Common Prize
vivacious-attack680,Level 21,False,Rare Prize
glib-ball394,Level 16,False,Common Prize
wistful-celery380,Level 22,True,Rare Prize
volatile-cricket73,Level 2,False,Common Prize
volatile-cricket73,Level 10,True,Common Prize
tall-cup442,Level 4,False,Common Prize
glorious-development98,Level 22,False,Rare Prize
witty-cast223,Level 15,False,Common Prize
incandescent-air398,Level 26,False,Rare Prize
shocking-dirt958,Level 23,False,Common Prize
glorious-dinner437,Level 1,False,Rare Prize
wretched-cart637,Level 1,False,Rare Prize
volatile-attack406,Level 24,True,Rare Prize
glorious-bead746,Level 17,True,Common Prize
glorious-dirt898,Level 25,False,Rare Prize
glib-air1,Level 9,False,Rare Prize
aberrant-carriage344,Level 18,False,Common Prize
wistful-development755,Level 2,False,Common Prize
sore-answer311,Level 11,True,Common Prize
shocking-cast106,Level 3,False,Common Prize
hollow-discussion316,Level 6,False,Common Prize
responsible-education541,Level 29,False,Rare Prize
aberrant-credit633,Level 17,True,Common Prize
tall-calculator104,Level 15,True,Common Prize
